Date,Open,High,Low,Close,Volume,Name
2/22/2017,180.09,181.34,180.09,181.15,3020540,IBM
2/23/2017,182,182.5,180.92,181.65,2282526,IBM
2/24/2017,180.21,181.49,179.89,181.35,3300093,IBM
2/27/2017,181.19,181.25,179.28,179.4,3691327,IBM
2/28/2017,179.38,180.63,179.35,179.82,3273420,IBM
3/1/2017,180.48,182.55,180.03,181.95,3005564,IBM
3/2/2017,181.88,181.88,180.43,180.53,2918183,IBM
3/3/2017,180.04,181.32,179.76,180.05,1825048,IBM
3/6/2017,179.72,180.99,179.57,180.47,3204434,IBM
3/7/2017,180.71,181.29,180.2,180.38,2980516,IBM
3/8/2017,180.75,180.95,179.3,179.45,3557396,IBM
3/9/2017,179.15,179.25,175.88,177.18,5444076,IBM
3/10/2017,178.21,179.49,177.42,177.83,3100326,IBM
3/13/2017,177.85,178.06,176.42,176.46,3482189,IBM
3/14/2017,176.18,176.82,175.21,175.72,3147497,IBM
3/15/2017,175.71,176.28,174.75,175.81,3815537,IBM
3/16/2017,178.46,179,176.82,177.24,4311848,IBM
3/17/2017,176.29,176.79,175.65,175.65,5920967,IBM
3/20/2017,175.65,176.18,175.14,175.7,2476125,IBM
3/21/2017,176.01,176.23,173.84,173.88,3927741,IBM
3/22/2017,174.04,175.06,172.8,174.78,3450512,IBM
3/23/2017,174.43,175.67,173.56,174.82,3739976,IBM
3/24/2017,175.12,175.5,173.39,173.83,3221675,IBM
3/27/2017,172.69,174.16,172.09,173.77,3259049,IBM
3/28/2017,173.94,175,173,174.51,3523870,IBM
3/29/2017,174.3,174.49,173.46,173.94,3085606,IBM
3/30/2017,173.86,174.59,173.69,173.86,3168254,IBM
3/31/2017,173.98,174.95,173.69,174.14,2913684,IBM
4/3/2017,173.82,174.87,173.38,174.5,4286498,IBM
4/4/2017,173.52,174.96,173.26,174.52,3108885,IBM
4/5/2017,174.7,176.33,172.81,172.88,6238894,IBM
4/6/2017,173.47,173.47,172.25,172.45,3435403,IBM
4/7/2017,172.08,172.93,171.28,172.14,3588302,IBM
4/10/2017,172.53,172.56,171,171.2,3789936,IBM
4/11/2017,170.65,171.23,168.98,170.58,4891911,IBM
4/12/2017,171.04,171.2,170.02,170.66,3276931,IBM
4/13/2017,169.92,171.36,169.53,169.53,3205462,IBM
4/17/2017,169.75,171.3,169.62,171.1,3720218,IBM
4/18/2017,170.79,171.69,169.83,170.05,6345465,IBM
4/19/2017,161.76,162.64,159.6,161.69,19284284,IBM
4/20/2017,161.32,162.4,160.5,162.3,6487379,IBM
4/21/2017,162.05,162.11,160.38,160.38,5607756,IBM
4/24/2017,161.29,161.57,160.42,160.75,5320608,IBM
4/25/2017,161.78,162.04,160.38,160.39,4860407,IBM
4/26/2017,160.53,161.1,159.89,160.06,4328001,IBM
4/27/2017,160.29,160.48,159.63,160.32,4122943,IBM
4/28/2017,160.5,160.59,159.7,160.29,4154147,IBM
5/1/2017,160.05,160.42,158.7,158.84,4935312,IBM
5/2/2017,159.44,159.49,158.64,159.1,3208239,IBM
5/3/2017,158.74,159.45,158.52,158.63,3993396,IBM
5/4/2017,158.89,159.14,158.36,159.05,4280613,IBM
5/5/2017,153.52,155.78,153,155.05,12521335,IBM
5/8/2017,152.8,153.47,152.2,153.03,7491966,IBM
5/9/2017,152.6,153.1,151.56,152.11,6853043,IBM
5/10/2017,151.65,152.37,151.13,151.25,4999861,IBM
5/11/2017,151.05,151.15,149.79,150.65,5627964,IBM
5/12/2017,150.3,151.26,150,150.37,3715702,IBM
5/15/2017,150.62,151.83,150.45,151.51,4245471,IBM
5/16/2017,151.66,153.99,151.66,153.68,5513690,IBM
5/17/2017,153.3,154.14,150.89,150.93,5191494,IBM
5/18/2017,150.86,151.33,150.11,150.78,3274371,IBM
5/19/2017,151.01,152.46,150.89,151.98,5643264,IBM
5/22/2017,152.1,152.84,151.6,152.64,3302539,IBM
5/23/2017,152.57,153.68,151.92,152.03,2564503,IBM
5/24/2017,152.21,152.76,151.23,152.51,3732399,IBM
5/25/2017,153.25,153.73,152.95,153.2,2582815,IBM
5/26/2017,152.85,153,152.06,152.49,2443507,IBM
5/30/2017,151.95,152.67,151.59,151.73,3666032,IBM
5/31/2017,152.03,152.8,151.65,152.63,3543404,IBM
6/1/2017,152.8,152.87,151.63,152.67,2918126,IBM
6/2/2017,153.07,153.2,151.8,152.05,3585701,IBM
6/5/2017,151.82,152.93,151.68,152.41,3975268,IBM
6/6/2017,152,152.89,152,152.37,3797173,IBM
6/7/2017,153.05,154.2,150.8,150.98,4865712,IBM
6/8/2017,151,152.82,150.92,152.1,3708962,IBM
6/9/2017,152,154.26,151.88,154.1,4361460,IBM
6/12/2017,154.19,157.2,154.02,155.18,6471479,IBM
6/13/2017,155.44,155.48,154.15,154.25,3523529,IBM
6/14/2017,153.97,154.94,152.94,153.81,3049726,IBM
6/15/2017,153.29,154.69,153.29,154.22,4654297,IBM
6/16/2017,154.23,155.42,152.97,155.38,6741963,IBM
6/19/2017,155.51,155.86,154.54,154.84,4629592,IBM
6/20/2017,154.48,155.39,154.25,154.95,4481843,IBM
6/21/2017,155.79,155.79,153.39,153.79,3959668,IBM
6/22/2017,154.55,154.99,153.69,154.4,2376819,IBM
6/23/2017,154.34,154.68,153.8,154.11,3282205,IBM
6/26/2017,154.71,155.75,154.63,155.23,2153494,IBM
6/27/2017,155,155.34,154.5,154.75,2386491,IBM
6/28/2017,155.15,155.55,154.78,155.32,2220954,IBM
6/29/2017,155.35,155.74,153.62,154.13,3262159,IBM
6/30/2017,154.28,154.5,153.14,153.83,3571536,IBM
7/3/2017,153.58,156.02,153.52,155.58,2822651,IBM
7/5/2017,155.77,155.89,153.63,153.67,3564354,IBM
7/6/2017,153.36,153.83,152.23,152.36,2757522,IBM
7/7/2017,152.62,153.49,152.14,152.94,2460060,IBM
7/10/2017,152.91,153.89,152.63,153.42,3206209,IBM
7/11/2017,153.26,153.65,152.05,153.19,3447509,IBM
7/12/2017,153.48,154.24,153.05,153.7,3097850,IBM
7/13/2017,153.7,154.19,153.19,153.63,2476112,IBM
7/14/2017,154.01,154.62,153.4,154.24,3256372,IBM
7/17/2017,153.59,153.88,152.24,153.01,4762592,IBM
7/18/2017,152.36,154.29,152,154,7566818,IBM
7/19/2017,150.02,150.25,146.71,147.53,14293610,IBM
7/20/2017,147.53,148.83,147.03,147.66,7212233,IBM
7/21/2017,147.59,147.87,146.51,147.08,6509459,IBM
7/24/2017,147,147.04,145.8,145.99,3877593,IBM
7/25/2017,146.57,147.49,146.03,146.19,4208895,IBM
7/26/2017,146.27,146.46,144.47,145.36,3932361,IBM
7/27/2017,145,145.4,143.64,145.07,6430841,IBM
7/28/2017,144.81,145.04,143.84,144.29,3054834,IBM
7/31/2017,,144.93,,144.67,4355718,IBM
8/1/2017,145,145.67,144.72,145.3,3219477,IBM
8/2/2017,145.12,145.29,144.22,144.45,3540949,IBM
8/3/2017,144.43,145.34,144.43,144.94,3035393,IBM
8/4/2017,145,145.39,144.4,145.16,2549400,IBM
8/7/2017,145,145.09,142.75,143.47,4618284,IBM
8/8/2017,142,142.76,142,142.11,3298718,IBM
8/9/2017,141.75,142.03,141.19,141.77,2925770,IBM
8/10/2017,141.64,142.42,141.23,141.84,4525378,IBM
8/11/2017,142.45,142.59,141.52,141.84,3004360,IBM
8/14/2017,142,142.76,141.94,142.32,2248607,IBM
8/15/2017,142.55,143.34,140.58,142.07,4681545,IBM
8/16/2017,141.79,142.91,141.61,142.5,3287821,IBM
8/17/2017,142.52,142.89,140.7,140.7,4422087,IBM
8/18/2017,140.87,141.15,139.58,139.7,4152714,IBM
8/21/2017,139.59,140.42,139.13,140.33,3190691,IBM
8/22/2017,140.64,141.15,140.38,141.01,2544446,IBM
8/23/2017,140.7,143.05,140.68,142.14,4048317,IBM
8/24/2017,142.5,143.68,142.25,142.94,3592183,IBM
8/25/2017,143.3,144.19,143.25,143.74,2872893,IBM
8/28/2017,144.11,144.56,142.39,142.51,5134463,IBM
8/29/2017,142.1,143.42,141.9,143.14,3009520,IBM
8/30/2017,143.26,143.28,142.41,142.56,2735966,IBM
8/31/2017,143.02,143.66,142.63,143.03,3656428,IBM
9/1/2017,142.98,144.5,142.98,144.08,3351733,IBM
9/5/2017,143.5,144.36,142.7,143.04,3098735,IBM
9/6/2017,143.88,144.47,143.5,143.82,3273344,IBM
9/7/2017,144.1,144.64,142.41,142.9,4188158,IBM
9/8/2017,143.15,143.15,141.64,142.45,3366169,IBM
9/11/2017,143.54,145.13,143.01,144.86,4613381,IBM
9/12/2017,145.11,146.37,144.51,145.76,5238148,IBM
9/13/2017,145.35,146.29,145.34,145.99,4100980,IBM
9/14/2017,145.86,146.38,145.51,145.54,3756861,IBM
9/15/2017,144.82,145.17,144.08,144.82,7397233,IBM
9/18/2017,144.81,145.48,144.27,144.55,3019514,IBM
9/19/2017,144.79,144.98,144.22,144.39,3464383,IBM
9/20/2017,144.93,145.88,144.42,145.88,5447519,IBM
9/21/2017,145.65,145.89,145.1,145.26,2555596,IBM
9/22/2017,145.59,145.59,144.59,145.13,2792323,IBM
9/25/2017,145.12,146.03,144.91,145.87,5213144,IBM
9/26/2017,146.36,147.42,145.94,146.56,4488620,IBM
9/27/2017,146.68,146.9,145.03,145.66,3486610,IBM
9/28/2017,145.33,145.86,144.21,145.66,2774788,IBM
9/29/2017,145.45,145.69,144.92,145.08,2654731,IBM
10/2/2017,145.35,146.86,145.21,146.66,2973224,IBM
10/3/2017,146.69,147.2,146.34,146.78,2302724,IBM
10/4/2017,147,147.02,146.11,146.48,2244433,IBM
10/5/2017,146.68,147.54,146.48,146.72,2686539,IBM
10/6/2017,146.64,146.85,146.32,146.48,2623184,IBM
10/9/2017,146.5,147.79,146.35,147.39,2682556,IBM
10/10/2017,147.71,148.95,147.65,148.5,4032601,IBM
10/11/2017,148.4,148.47,148.01,148.04,254256,IBM
10/12/2017,147.56,147.89,146.77,147.03,3264344,IBM
10/13/2017,147.48,147.85,146.94,147.1,2506584,IBM
10/16/2017,147.22,147.67,146.51,146.83,3052091,IBM
10/17/2017,146.63,147.12,146.18,146.54,6372393,IBM
10/18/2017,157.12,161.23,156.95,159.53,30490192,IBM
10/19/2017,159.8,160.96,159.08,160.9,9914169,IBM
10/20/2017,161.07,162.48,159.77,162.07,7868803,IBM
10/23/2017,162.05,162.51,159.54,159.55,5779378,IBM
10/24/2017,159.65,159.7,155.17,155.88,8194690,IBM
10/25/2017,156.01,156.37,153.06,153.5,6921137,IBM
10/26/2017,154.31,155.12,153.54,153.6,4300543,IBM
10/27/2017,154.54,154.63,152.91,153.68,4895186,IBM
10/30/2017,153.76,154.59,152.71,154.36,4210402,IBM
10/31/2017,154.33,154.93,152.93,154.06,4328258,IBM
11/1/2017,154.1,154.9,153.83,154.03,3240246,IBM
11/2/2017,154.18,154.49,152.91,153.35,3397628,IBM
11/3/2017,153.42,153.47,151.49,151.58,4431825,IBM
11/6/2017,151.77,151.82,150.28,150.84,4498871,IBM
11/7/2017,151.37,151.51,150.5,151.35,3701052,IBM
11/8/2017,151.6,151.79,150.28,151.57,4634439,IBM
11/9/2017,149.93,151.8,149.86,150.3,4776532,IBM
11/10/2017,150.65,150.89,149.14,149.16,4307276,IBM
11/13/2017,148.88,149,147.92,148.4,5107546,IBM
11/14/2017,147.95,148.97,147.49,148.89,3757951,IBM
11/15/2017,148,148.7,146.21,147.1,4773328,IBM
11/16/2017,147.73,149.65,147.5,149.12,5446453,IBM
11/17/2017,149.34,150.15,148.83,148.97,4916500,IBM
11/20/2017,150.64,151.95,149.9,150.51,5676495,IBM
11/21/2017,151.3,152.45,151.2,151.95,3756184,IBM
11/22/2017,152,152.39,151.33,151.77,3213596,IBM
11/24/2017,151.95,152.2,151.33,151.84,1193025,IBM
11/27/2017,152.06,152.49,151.62,151.98,3374042,IBM
11/28/2017,152.35,152.93,151.7,152.47,3973670,IBM
11/29/2017,152.81,153.61,152.17,153.55,5098702,IBM
11/30/2017,153.65,154.41,153.08,153.97,6500769,IBM
12/1/2017,154.4,155.02,152.91,154.76,5567852,IBM
12/4/2017,155.96,156.8,155.07,156.46,4664316,IBM
12/5/2017,156.45,156.74,154.68,155.35,5068043,IBM
12/6/2017,154.1,156.22,154.09,154.1,3410728,IBM
12/7/2017,153.59,154.45,153.26,153.57,3771429,IBM
12/8/2017,154.81,155.03,153.55,154.81,3520281,IBM
12/11/2017,155.46,155.89,154.57,155.41,4102719,IBM
12/12/2017,156.74,157.85,155.16,156.74,6321801,IBM
12/13/2017,156.6,156.73,153.89,153.91,5661618,IBM
12/14/2017,154.6,155.11,153.7,154,4637440,IBM
12/15/2017,153.61,153.8,152.03,152.5,11279854,IBM
12/18/2017,153.59,154.18,153.21,153.33,5092838,IBM
12/19/2017,154.05,154.17,153.09,153.23,4116449,IBM
12/20/2017,153.65,153.89,152.78,152.95,3785667,IBM
12/21/2017,153.17,153.46,151.49,151.5,4153935,IBM
12/22/2017,151.82,153,151.5,152.5,2990583,IBM
12/26/2017,152.51,153.86,152.5,152.83,2479017,IBM
12/27/2017,152.95,153.18,152.61,153.13,2149257,IBM
12/28/2017,153.2,154.12,153.2,154.04,2687624,IBM
12/29/2017,154.17,154.72,153.42,153.42,3327087,IBM
1/2/2018,154.5,154.809998,153.539993,154.25,4202500,IBM
1/3/2018,157.339996,159.809998,156.330002,158.490005,9441600,IBM
1/4/2018,159.649994,162.320007,159.369995,161.699997,7556200,IBM
1/5/2018,162.440002,162.899994,161.100006,162.490005,5195800,IBM
1/8/2018,162.660004,163.910004,161.699997,163.470001,5237500,IBM
1/9/2018,163.899994,164.529999,163.059998,163.830002,4341800,IBM
1/10/2018,162.910004,164.330002,162.5,164.179993,4174100,IBM
1/11/2018,164.800003,164.940002,163.300003,164.199997,3794500,IBM
1/12/2018,164.020004,164.740005,163.029999,163.139999,5031900,IBM
1/16/2018,165.100006,165.289993,163.350006,163.850006,7794200,IBM
1/17/2018,168.009995,169.130005,167.259995,168.649994,11710000,IBM
1/18/2018,170,171.130005,168.149994,169.119995,14259300,IBM
1/19/2018,164.460007,165.399994,161.300003,162.369995,21172500,IBM
1/22/2018,161.509995,163.979996,161.110001,162.600006,8480800,IBM
1/23/2018,162.820007,166.259995,162.509995,166.25,7466200,IBM
1/24/2018,166.75,168.720001,164.820007,165.369995,5645000,IBM
1/25/2018,165.910004,166.779999,165.190002,165.470001,3302500,IBM
1/26/2018,166.119995,167.410004,165.789993,167.339996,3787900,IBM
1/29/2018,167.449997,168.389999,166.009995,166.800003,3517000,IBM
1/30/2018,166.210007,166.770004,163.160004,163.619995,4902300,IBM
1/31/2018,163.75,164.990005,162.759995,163.699997,4072800,IBM
2/1/2018,163.190002,164.130005,161.899994,162.399994,4434200,IBM
2/2/2018,161.699997,162,158.869995,159.029999,5251900,IBM
2/5/2018,157.889999,158.5,150,152.529999,8746600,IBM
2/6/2018,150.289993,155.490005,149.110001,155.339996,9867700,IBM
2/7/2018,154.169998,155.339996,153.279999,153.850006,6149200,IBM
2/8/2018,152.479996,153.160004,147.5,147.589996,6779100,IBM
2/9/2018,148.600006,150.539993,144.399994,149.509995,7828300,IBM
2/12/2018,150.899994,152.399994,150.300003,151.399994,5881400,IBM
2/13/2018,150.899994,151.179993,149.639999,150.75,4891000,IBM
2/14/2018,150.190002,155,150,154.759995,5479000,IBM
2/15/2018,155.5,156.860001,153.699997,156.009995,5623600,IBM
2/16/2018,155.710007,157.789993,155.690002,156.179993,4282900,IBM
2/20/2018,155.789993,155.960007,153.869995,155.160004,4489600,IBM
2/21/2018,155.429993,156.789993,153.899994,153.960007,3728600,IBM
2/22/2018,154.5,155.039993,152.789993,153.179993,4024600,IBM
2/23/2018,154.300003,155.850006,154.070007,155.520004,3256100,IBM
2/26/2018,155.809998,158.880005,155.509995,158.580002,3610300,IBM
2/27/2018,158.460007,159.779999,156.529999,156.550003,4237300,IBM
2/28/2018,157.5,158.139999,155.800003,155.830002,3803500,IBM
3/1/2018,155.529999,156.970001,152.789993,153.809998,4039300,IBM
3/2/2018,152.789993,154.759995,151.880005,154.490005,3261100,IBM
3/5/2018,154.119995,157.490005,153.75,156.949997,3670600,IBM
3/6/2018,157.279999,157.889999,155.160004,155.720001,3685700,IBM
3/7/2018,155,158.830002,154.729996,158.320007,4607700,IBM
3/8/2018,159,159.570007,155.070007,156.210007,6455600,IBM
3/9/2018,157.470001,159.580002,157.300003,159.309998,5022200,IBM
3/12/2018,159.639999,161.020004,158.869995,160.259995,5063500,IBM
3/13/2018,160.089996,162.110001,158.809998,159.320007,4185600,IBM
3/14/2018,160.169998,160.679993,157.740005,158.119995,3631800,IBM
3/15/2018,158.710007,161.25,158.520004,159.610001,3870600,IBM
3/16/2018,160.059998,161.979996,159.639999,160.259995,9262700,IBM
3/19/2018,159.710007,159.889999,156.449997,157.350006,5482000,IBM
3/20/2018,157.520004,157.929993,155.289993,156.199997,4336700,IBM
3/21/2018,156.570007,158.199997,155.919998,156.690002,3482200,IBM
3/22/2018,155,155.25,152,152.089996,4746300,IBM
3/23/2018,152.25,152.580002,148.539993,148.889999,4440900,IBM
3/26/2018,151.210007,153.660004,150.279999,153.369995,4103900,IBM
3/27/2018,153.949997,154.869995,151.160004,151.910004,3883700,IBM
3/28/2018,152.070007,153.860001,151.889999,152.520004,3664800,IBM
3/29/2018,153.070007,153.889999,151.080002,153.429993,3420000,IBM
4/2/2018,153.339996,153.380005,148.429993,150.070007,5150400,IBM
4/3/2018,150.800003,151,148.300003,149.850006,4135700,IBM
4/4/2018,147.889999,154.470001,147.449997,154.119995,4805300,IBM
4/5/2018,154.440002,154.919998,153.339996,154.029999,3185400,IBM
4/6/2018,153.460007,153.949997,149.539993,150.570007,3672900,IBM
4/9/2018,151.800003,154.660004,151.740005,152.690002,4413200,IBM
4/10/2018,155.029999,156.600006,154.75,155.389999,3806400,IBM
4/11/2018,154.369995,155.779999,153.880005,155.360001,3306500,IBM
4/12/2018,156.75,158.979996,156.669998,158.070007,5639400,IBM
4/13/2018,158.669998,159.220001,155.910004,156.710007,4057100,IBM
4/16/2018,157.990005,159.139999,157.669998,157.889999,4186800,IBM
4/17/2018,158.820007,162,158.509995,160.910004,10207500,IBM
4/18/2018,152.139999,152.630005,148.259995,148.789993,20381700,IBM
4/19/2018,149.190002,149.210007,146.619995,147.699997,8086100,IBM
4/20/2018,147.899994,147.970001,144.509995,144.899994,8265600,IBM
4/23/2018,145.029999,145.960007,144.330002,145.860001,5315600,IBM
4/24/2018,146.509995,147.300003,144.529999,145.559998,4916500,IBM
4/25/2018,145.789993,146.399994,144.110001,145.940002,7326400,IBM
4/26/2018,146.600006,147.360001,146.199997,146.720001,4265800,IBM
4/27/2018,146.839996,147.25,145.660004,146.479996,3205500,IBM
4/30/2018,146.860001,147.380005,144.960007,144.960007,4415500,IBM
5/1/2018,144.649994,145.020004,143.470001,145,4433400,IBM
5/2/2018,144.460007,144.820007,142.070007,142.449997,5194900,IBM
5/3/2018,142.130005,142.229996,139.899994,141.990005,5018600,IBM
5/4/2018,141.100006,144.350006,140.279999,143.910004,4402200,IBM
5/7/2018,144,144.320007,142.639999,143.220001,3657000,IBM
5/8/2018,143,143.509995,142.059998,143,5369100,IBM
5/9/2018,141.899994,143.020004,141.279999,142.610001,4196000,IBM
5/10/2018,143.149994,144.330002,143.009995,144.240005,3726600,IBM
5/11/2018,144.110001,144.850006,143.580002,144.139999,3073200,IBM
5/14/2018,144.470001,145.119995,144.139999,144.300003,3216100,IBM
5/15/2018,143.5,143.990005,142.919998,143.740005,4089400,IBM
5/16/2018,143.699997,145.029999,143.270004,144.630005,3168700,IBM
5/17/2018,144.5,145.190002,143.770004,144.5,3147700,IBM
5/18/2018,144.470001,144.940002,143.990005,144.080002,2682200,IBM
5/21/2018,144.949997,146.039993,144.679993,145.490005,2894700,IBM
5/22/2018,145.520004,146.199997,145,145.089996,2284000,IBM
5/23/2018,144.350006,144.699997,143.479996,144.669998,3459700,IBM
5/24/2018,144.389999,144.479996,142.949997,144.070007,3398700,IBM
5/25/2018,143.899994,144.570007,143.460007,143.639999,4914300,IBM
5/29/2018,142.529999,142.889999,140.210007,141.220001,4537600,IBM
5/30/2018,141.899994,143.100006,141.820007,142.619995,5118500,IBM
5/31/2018,142.809998,142.809998,141.050003,141.309998,6830300,IBM
6/1/2018,142.429993,142.839996,141.619995,141.949997,3857500,IBM
6/4/2018,142.300003,143.169998,142.179993,143.039993,3035300,IBM
6/5/2018,143.050003,144.080002,143.039993,143.699997,2836000,IBM
6/6/2018,144.339996,144.720001,143.539993,144.710007,3220100,IBM
6/7/2018,145,146.699997,144.929993,145.360001,4316500,IBM
6/8/2018,145,146.429993,144.369995,146.139999,5210500,IBM
6/11/2018,146.619995,147.410004,146.139999,146.580002,3260000,IBM
6/12/2018,147.100006,147.520004,146.619995,146.869995,2640500,IBM
6/13/2018,146.789993,147.470001,146.199997,146.350006,2968200,IBM
6/14/2018,146.649994,146.979996,145.089996,145.199997,3326300,IBM
6/15/2018,144.899994,145.470001,143.699997,145.389999,9116000,IBM
6/18/2018,144.179993,144.520004,143.139999,144.479996,4286400,IBM
6/19/2018,143.119995,144.220001,142.949997,143.899994,3487000,IBM
6/20/2018,144.220001,144.520004,142.410004,142.630005,3329900,IBM
6/21/2018,142.589996,143.139999,140.830002,141.25,3887700,IBM
6/22/2018,141.639999,141.809998,140.779999,141.279999,5611300,IBM
6/25/2018,140.399994,140.399994,138.279999,138.789993,8937100,IBM
6/26/2018,139.360001,139.850006,138.330002,139.080002,4139500,IBM
6/27/2018,139.110001,139.779999,137.449997,137.479996,4101800,IBM
6/28/2018,138.100006,140.539993,137.949997,140.039993,4523700,IBM
6/29/2018,140.320007,141.360001,139.610001,139.699997,3710100,IBM
7/2/2018,138.279999,140.220001,138.199997,139.860001,3405400,IBM
7/3/2018,140.649994,140.940002,139.369995,139.570007,1963200,IBM
7/5/2018,140.479996,141.429993,139.929993,141.429993,3744700,IBM
7/6/2018,141.529999,142.940002,141.169998,142.479996,2849000,IBM
7/9/2018,142.589996,144.720001,142.470001,144.389999,3904700,IBM
7/10/2018,144.509995,145.589996,144.259995,144.710007,3777000,IBM
7/11/2018,144,146.190002,144,144.940002,3526600,IBM
7/12/2018,145.850006,146.830002,145.740005,146.449997,3119500,IBM
7/13/2018,146.449997,146.979996,145.800003,145.899994,3062600,IBM
7/16/2018,145.669998,145.789993,144.210007,145.460007,3468800,IBM
7/17/2018,144.75,145,143.339996,143.490005,5096700,IBM
7/18/2018,143.509995,144.800003,142.740005,144.520004,6935300,IBM
7/19/2018,147.850006,150.539993,147.25,149.240005,14655800,IBM
7/20/2018,148.580002,148.860001,146.259995,146.350006,6414600,IBM
7/23/2018,146.350006,146.699997,145.009995,145.699997,3897900,IBM
7/24/2018,146.699997,147.039993,145.919998,146.380005,3891600,IBM
7/25/2018,146.009995,146.649994,145.5,146.619995,3630900,IBM
7/26/2018,147.429993,149.270004,146.630005,146.710007,4778000,IBM
7/27/2018,146.889999,147.139999,144.660004,145.149994,3749300,IBM
7/30/2018,144.800003,146.240005,144.690002,145.490005,3608200,IBM
7/31/2018,145.740005,145.800003,144.160004,144.929993,5474200,IBM
8/1/2018,144.759995,145.190002,143.339996,143.5,3388400,IBM
8/2/2018,142.860001,143.360001,142.330002,142.960007,3841400,IBM
8/3/2018,143.240005,147.919998,143,147.699997,8053600,IBM
8/6/2018,146.949997,147.199997,145.570007,146.029999,3913700,IBM
8/7/2018,146.649994,147.639999,146.350006,147.009995,3508800,IBM
8/8/2018,147.330002,147.429993,146.240005,146.889999,3581100,IBM
8/9/2018,145.529999,145.940002,144.729996,144.770004,3093500,IBM
8/10/2018,144.5,145.070007,143.880005,144.479996,3003100,IBM
8/13/2018,144.149994,144.300003,142.529999,142.710007,2858500,IBM
8/14/2018,143,143.820007,142.929993,143.360001,2860000,IBM
8/15/2018,142.550003,144,142,143.910004,4241500,IBM
8/16/2018,144.369995,145.679993,144.369995,145.339996,5250700,IBM
8/17/2018,144.789993,146.389999,144.690002,146.059998,2678600,IBM
8/20/2018,146.369995,147.160004,146.149994,146.509995,2499700,IBM
8/21/2018,147,147.119995,145.889999,145.970001,3106900,IBM
8/22/2018,146.009995,146.160004,145.190002,145.240005,2389000,IBM
8/23/2018,145.039993,145.520004,144.75,145.369995,2220400,IBM
8/24/2018,145.460007,146.089996,144.869995,146.039993,2776600,IBM
8/27/2018,146.940002,147.619995,146.520004,146.690002,3491600,IBM
8/28/2018,146.949997,146.990005,146.190002,146.589996,2455300,IBM
8/29/2018,146.869995,147.929993,146.600006,147.539993,3153800,IBM
8/30/2018,147.029999,147.300003,145.25,145.929993,3340400,IBM
8/31/2018,145.720001,146.779999,145.539993,146.479996,3488500,IBM
9/4/2018,145.979996,146.190002,144.809998,145.679993,3326200,IBM
9/5/2018,145.190002,146.75,145.050003,146.660004,3126500,IBM
9/6/2018,146.880005,147.660004,145.539993,146.389999,4248800,IBM
9/7/2018,145.940002,146.5,145.119995,145.449997,4693100,IBM
9/10/2018,146.600006,147.300003,145.559998,145.649994,3618300,IBM
9/11/2018,146,146.990005,145.25,146.490005,3374700,IBM
9/12/2018,146.369995,147.979996,146.029999,146.570007,4506700,IBM
9/13/2018,147.350006,149,147.119995,148.949997,5346500,IBM
9/14/2018,148.850006,149.300003,147.779999,148.330002,3452100,IBM
9/17/2018,148.440002,149.070007,147.770004,147.940002,3551900,IBM
9/18/2018,147.759995,148.990005,147.470001,148.559998,3629400,IBM
9/19/2018,148.630005,149.960007,148.229996,149.059998,4246200,IBM
9/20/2018,149.580002,151.380005,149.440002,151.149994,5952200,IBM
9/21/2018,151.479996,152.600006,150.740005,151.350006,19947500,IBM
9/24/2018,151.100006,151.199997,149.460007,150.029999,4265000,IBM
9/25/2018,149.910004,150.410004,148.360001,148.910004,4397500,IBM
9/26/2018,152.399994,153.350006,151.339996,151.610001,7401900,IBM
9/27/2018,152.009995,152.389999,151.160004,151.5,3477600,IBM
9/28/2018,151.160004,151.630005,150.789993,151.210007,3305800,IBM
10/1/2018,151.710007,153.419998,151.710007,153,3757400,IBM
10/2/2018,152.990005,153.839996,152.5,153.75,3029900,IBM
10/3/2018,154,154.360001,152.800003,153.220001,3315300,IBM
10/4/2018,151.690002,152.800003,150.360001,151.309998,4237900,IBM
10/5/2018,150.899994,151.789993,147.869995,149.029999,4602200,IBM
10/8/2018,148.5,149.070007,147.179993,148.389999,3239300,IBM
10/9/2018,148.080002,148.360001,146.929993,147.240005,3642400,IBM
10/10/2018,147.5,147.690002,142.5,142.690002,5547700,IBM
10/11/2018,142.619995,144.190002,138.779999,139.020004,8710500,IBM
10/12/2018,141.119995,141.539993,139.080002,140.850006,6563400,IBM
10/15/2018,140.380005,142.259995,140.139999,141.130005,4965500,IBM
10/16/2018,142.929993,145.449997,141.580002,145.119995,8695500,IBM
10/17/2018,135.889999,137.149994,133.419998,134.050003,19464000,IBM
10/18/2018,132.729996,133.399994,130.039993,130.550003,10011700,IBM
10/19/2018,130.649994,131.889999,127.959999,129.100006,7791600,IBM
10/22/2018,129.580002,130.440002,128.399994,130.020004,5719500,IBM
10/23/2018,129.020004,131.899994,128.410004,131.210007,6463600,IBM
10/24/2018,131.169998,131.690002,127,127.209999,5710300,IBM
10/25/2018,127.25,127.790001,125.139999,126.449997,10304300,IBM
10/26/2018,125.209999,125.779999,123.709999,124.790001,8767000,IBM
10/29/2018,119.339996,123.949997,118.300003,119.639999,20450400,IBM
10/30/2018,120.480003,121.5,115.150002,115.400002,21458600,IBM
10/31/2018,116.489998,116.5,114.089996,115.43,21645000,IBM
11/1/2018,115.5,117,115.110001,116.830002,13626700,IBM
11/2/2018,117.510002,117.75,114.540001,115.669998,10592700,IBM
